Mon, 2018-04-16 01:34:45	37.6°C	███
Mon, 2018-04-16 01:35:45	37.6°C	███
Mon, 2018-04-16 01:36:45	37.6°C	███
Mon, 2018-04-16 01:37:45	37.6°C	███
Mon, 2018-04-16 01:38:45	38.6°C	███
Mon, 2018-04-16 01:39:45	37.6°C	███
Mon, 2018-04-16 01:40:45	38.1°C	███
Mon, 2018-04-16 01:41:45	38.1°C	███
Mon, 2018-04-16 01:42:45	38.1°C	███
Mon, 2018-04-16 01:43:45	38.6°C	███
Mon, 2018-04-16 01:44:45	37.6°C	███
Mon, 2018-04-16 01:45:45	37.6°C	███
Mon, 2018-04-16 01:46:45	37.6°C	███
Mon, 2018-04-16 01:47:45	38.1°C	███
Mon, 2018-04-16 01:48:45	39.2°C	███
Mon, 2018-04-16 01:49:45	37.6°C	███
Mon, 2018-04-16 01:50:45	38.1°C	███
Mon, 2018-04-16 01:51:45	38.1°C	███
Mon, 2018-04-16 01:52:46	37.6°C	███
Mon, 2018-04-16 01:53:46	38.1°C	███
Mon, 2018-04-16 01:54:46	37.6°C	███
Mon, 2018-04-16 01:55:46	37.6°C	███
Mon, 2018-04-16 01:56:46	37.6°C	███
Mon, 2018-04-16 01:57:46	38.1°C	███
Mon, 2018-04-16 01:58:46	38.6°C	███
Mon, 2018-04-16 01:59:46	38.1°C	███
Mon, 2018-04-16 02:00:46	38.1°C	███
Mon, 2018-04-16 02:01:46	37.6°C	███
Mon, 2018-04-16 02:02:46	37.6°C	███
Mon, 2018-04-16 02:03:46	37.6°C	███
Mon, 2018-04-16 02:04:46	37.6°C	███
Mon, 2018-04-16 02:05:46	38.1°C	███
Mon, 2018-04-16 02:06:46	38.1°C	███
Mon, 2018-04-16 02:07:46	38.1°C	███
Mon, 2018-04-16 02:08:46	37.6°C	███
Mon, 2018-04-16 02:09:47	38.1°C	███
Mon, 2018-04-16 02:10:47	38.6°C	███
Mon, 2018-04-16 02:11:47	37.6°C	███
Mon, 2018-04-16 02:12:47	38.1°C	███
Mon, 2018-04-16 02:13:47	37.0°C	███
Mon, 2018-04-16 02:14:47	37.6°C	███
Mon, 2018-04-16 02:15:47	38.6°C	███
Mon, 2018-04-16 02:16:47	37.6°C	███
Mon, 2018-04-16 02:17:47	37.6°C	███
Mon, 2018-04-16 02:18:47	37.6°C	███
Mon, 2018-04-16 02:19:47	38.1°C	███
Mon, 2018-04-16 02:20:47	39.7°C	███
Mon, 2018-04-16 02:21:47	37.6°C	███
Mon, 2018-04-16 02:22:47	38.1°C	███
Mon, 2018-04-16 02:23:47	37.6°C	███
Mon, 2018-04-16 02:24:47	37.6°C	███
Mon, 2018-04-16 02:25:48	39.2°C	███
Mon, 2018-04-16 02:26:48	37.6°C	███
Mon, 2018-04-16 02:27:48	37.6°C	███
Mon, 2018-04-16 02:28:48	37.6°C	███
Mon, 2018-04-16 02:29:48	37.6°C	███
Mon, 2018-04-16 02:30:48	38.1°C	███
Mon, 2018-04-16 02:31:48	37.6°C	███
Mon, 2018-04-16 02:32:48	38.1°C	███
Mon, 2018-04-16 02:33:48	37.6°C	███
Mon, 2018-04-16 02:34:48	37.6°C	███
Mon, 2018-04-16 02:35:48	38.6°C	███
Mon, 2018-04-16 02:36:48	37.6°C	███
Mon, 2018-04-16 02:37:48	38.1°C	███
Mon, 2018-04-16 02:38:48	38.1°C	███
Mon, 2018-04-16 02:39:48	37.6°C	███
Mon, 2018-04-16 02:40:48	37.6°C	███
Mon, 2018-04-16 02:41:48	38.1°C	███
Mon, 2018-04-16 02:42:48	38.6°C	███
Mon, 2018-04-16 02:43:48	37.6°C	███
Mon, 2018-04-16 02:44:48	37.6°C	███
Mon, 2018-04-16 02:45:49	37.6°C	███
Mon, 2018-04-16 02:46:49	37.6°C	███
Mon, 2018-04-16 02:47:49	38.1°C	███
Mon, 2018-04-16 02:48:49	37.6°C	███
Mon, 2018-04-16 02:49:49	37.6°C	███
Mon, 2018-04-16 02:50:49	37.6°C	███
Mon, 2018-04-16 02:51:49	38.1°C	███
Mon, 2018-04-16 02:52:49	38.6°C	███
Mon, 2018-04-16 02:53:49	37.6°C	███
Mon, 2018-04-16 02:54:49	37.6°C	███
Mon, 2018-04-16 02:55:49	37.6°C	███
Mon, 2018-04-16 02:56:49	37.6°C	███
Mon, 2018-04-16 02:57:49	38.6°C	███
Mon, 2018-04-16 02:58:49	37.6°C	███
Mon, 2018-04-16 02:59:49	37.6°C	███
Mon, 2018-04-16 03:00:50	34.9°C	███
Mon, 2018-04-16 03:01:50	32.7°C	███
Mon, 2018-04-16 03:02:51	34.3°C	███
Mon, 2018-04-16 03:03:51	34.3°C	███
Mon, 2018-04-16 03:04:51	34.9°C	███
Mon, 2018-04-16 03:05:51	34.9°C	███
Mon, 2018-04-16 03:06:51	34.3°C	███
Mon, 2018-04-16 03:07:51	35.9°C	███
Mon, 2018-04-16 03:08:51	35.4°C	███
Mon, 2018-04-16 03:09:51	35.9°C	███
Mon, 2018-04-16 03:10:51	35.9°C	███
Mon, 2018-04-16 03:11:51	36.5°C	███
Mon, 2018-04-16 03:12:51	36.5°C	███
Mon, 2018-04-16 03:13:51	35.9°C	███
Mon, 2018-04-16 03:14:51	36.5°C	███
Mon, 2018-04-16 03:15:51	36.5°C	███
Mon, 2018-04-16 03:16:51	36.5°C	███
Mon, 2018-04-16 03:17:51	37.6°C	███
Mon, 2018-04-16 03:18:51	36.5°C	███
Mon, 2018-04-16 03:19:52	36.5°C	███
Mon, 2018-04-16 03:20:52	36.5°C	███
Mon, 2018-04-16 03:21:52	36.5°C	███
Mon, 2018-04-16 03:22:52	37.6°C	███
Mon, 2018-04-16 03:23:52	36.5°C	███
Mon, 2018-04-16 03:24:52	36.5°C	███
Mon, 2018-04-16 03:25:52	37.0°C	███
Mon, 2018-04-16 03:26:52	37.0°C	███
Mon, 2018-04-16 03:27:52	38.1°C	███
Mon, 2018-04-16 03:28:52	37.0°C	███
Mon, 2018-04-16 03:29:52	37.6°C	███
Mon, 2018-04-16 03:30:52	37.0°C	███
Mon, 2018-04-16 03:31:52	37.6°C	███
Mon, 2018-04-16 03:32:52	37.6°C	███
Mon, 2018-04-16 03:33:52	37.0°C	███
Mon, 2018-04-16 03:34:52	37.6°C	███
Mon, 2018-04-16 03:35:52	37.0°C	███
Mon, 2018-04-16 03:36:53	37.0°C	███
Mon, 2018-04-16 03:37:53	37.6°C	███
Mon, 2018-04-16 03:38:53	37.0°C	███
Mon, 2018-04-16 03:39:53	37.6°C	███
Mon, 2018-04-16 03:40:53	37.6°C	███
Mon, 2018-04-16 03:41:53	37.6°C	███
Mon, 2018-04-16 03:42:53	37.6°C	███
Mon, 2018-04-16 03:43:53	37.6°C	███
Mon, 2018-04-16 03:44:53	38.1°C	███
Mon, 2018-04-16 03:45:53	37.6°C	███
Mon, 2018-04-16 03:46:53	37.6°C	███
Mon, 2018-04-16 03:47:53	37.6°C	███
Mon, 2018-04-16 03:48:53	38.1°C	███
Mon, 2018-04-16 03:49:53	38.6°C	███
Mon, 2018-04-16 03:50:53	37.6°C	███
Mon, 2018-04-16 03:51:54	38.1°C	███
Mon, 2018-04-16 03:52:54	37.6°C	███
Mon, 2018-04-16 03:53:54	37.6°C	███
Mon, 2018-04-16 03:54:54	38.6°C	███
Mon, 2018-04-16 03:55:54	38.1°C	███
Mon, 2018-04-16 03:56:54	38.1°C	███
Mon, 2018-04-16 03:57:54	37.6°C	███
Mon, 2018-04-16 03:58:54	38.6°C	███
Mon, 2018-04-16 03:59:54	37.6°C	███
Mon, 2018-04-16 04:00:54	38.6°C	███
Mon, 2018-04-16 04:01:54	38.6°C	███
Mon, 2018-04-16 04:02:54	38.1°C	███
Mon, 2018-04-16 04:03:54	38.1°C	███
Mon, 2018-04-16 04:04:54	39.2°C	███
Mon, 2018-04-16 04:05:54	38.6°C	███
Mon, 2018-04-16 04:06:55	38.6°C	███
Mon, 2018-04-16 04:07:55	37.6°C	███
Mon, 2018-04-16 04:08:55	38.6°C	███
Mon, 2018-04-16 04:09:55	38.1°C	███
Mon, 2018-04-16 04:10:55	38.6°C	███
Mon, 2018-04-16 04:11:55	38.6°C	███
Mon, 2018-04-16 04:12:55	38.6°C	███
Mon, 2018-04-16 04:13:55	38.1°C	███
Mon, 2018-04-16 04:14:55	38.6°C	███
Mon, 2018-04-16 04:15:55	38.1°C	███
Mon, 2018-04-16 04:16:55	38.6°C	███
Mon, 2018-04-16 04:17:55	38.6°C	███
Mon, 2018-04-16 04:18:55	38.6°C	███
Mon, 2018-04-16 04:19:55	38.6°C	███
Mon, 2018-04-16 04:20:55	38.6°C	███
Mon, 2018-04-16 04:21:55	38.6°C	███
Mon, 2018-04-16 04:22:55	38.6°C	███
Mon, 2018-04-16 04:23:55	38.1°C	███
Mon, 2018-04-16 04:24:56	38.1°C	███
Mon, 2018-04-16 04:25:56	38.6°C	███
Mon, 2018-04-16 04:26:56	39.7°C	███
Mon, 2018-04-16 04:27:56	38.6°C	███
Mon, 2018-04-16 04:28:56	38.6°C	███
Mon, 2018-04-16 04:29:56	38.6°C	███
Mon, 2018-04-16 04:30:56	38.1°C	███
Mon, 2018-04-16 04:31:56	38.1°C	███
Mon, 2018-04-16 04:32:56	38.6°C	███
Mon, 2018-04-16 04:33:56	38.6°C	███
Mon, 2018-04-16 04:34:56	37.6°C	███
Mon, 2018-04-16 04:35:56	38.6°C	███
Mon, 2018-04-16 04:36:56	39.7°C	███
Mon, 2018-04-16 04:37:56	38.1°C	███
Mon, 2018-04-16 04:38:56	38.6°C	███
Mon, 2018-04-16 04:39:56	38.6°C	███
Mon, 2018-04-16 04:40:56	38.6°C	███
Mon, 2018-04-16 04:41:56	38.6°C	███
Mon, 2018-04-16 04:42:56	38.1°C	███
Mon, 2018-04-16 04:43:56	38.6°C	███
Mon, 2018-04-16 04:44:57	38.1°C	███
Mon, 2018-04-16 04:45:57	38.6°C	███
Mon, 2018-04-16 04:46:57	39.2°C	███
Mon, 2018-04-16 04:47:57	38.1°C	███
Mon, 2018-04-16 04:48:57	39.2°C	███
Mon, 2018-04-16 04:49:57	38.6°C	███
Mon, 2018-04-16 04:50:57	38.6°C	███
Mon, 2018-04-16 04:51:57	38.1°C	███
Mon, 2018-04-16 04:52:57	38.6°C	███
Mon, 2018-04-16 04:53:57	39.2°C	███
Mon, 2018-04-16 04:54:57	38.6°C	███
Mon, 2018-04-16 04:55:57	38.6°C	███
Mon, 2018-04-16 04:56:57	38.6°C	███
Mon, 2018-04-16 04:57:57	39.2°C	███
Mon, 2018-04-16 04:58:57	39.7°C	███
Mon, 2018-04-16 06:26:09	39.7°C	███
Mon, 2018-04-16 06:27:09	38.1°C	███
Mon, 2018-04-16 06:28:09	37.6°C	███
Mon, 2018-04-16 06:29:09	38.6°C	███
Mon, 2018-04-16 06:30:09	38.6°C	███
Mon, 2018-04-16 06:31:09	38.6°C	███
Mon, 2018-04-16 06:32:09	38.6°C	███
Mon, 2018-04-16 06:33:09	38.6°C	███
Mon, 2018-04-16 06:34:09	38.6°C	███
Mon, 2018-04-16 06:35:09	38.6°C	███
Mon, 2018-04-16 06:36:09	38.6°C	███
Mon, 2018-04-16 06:37:10	37.6°C	███
Mon, 2018-04-16 06:38:10	39.2°C	███
Mon, 2018-04-16 06:39:10	38.6°C	███
Mon, 2018-04-16 06:40:10	38.6°C	███
Mon, 2018-04-16 06:41:10	38.6°C	███
Mon, 2018-04-16 06:42:10	38.6°C	███
Mon, 2018-04-16 06:43:10	38.6°C	███
Mon, 2018-04-16 06:44:10	38.6°C	███
Mon, 2018-04-16 06:45:10	38.6°C	███
Mon, 2018-04-16 06:46:10	38.6°C	███
Mon, 2018-04-16 06:47:10	38.6°C	███
Mon, 2018-04-16 06:48:10	39.7°C	███
Mon, 2018-04-16 06:49:10	38.6°C	███
Mon, 2018-04-16 06:50:10	38.6°C	███
Mon, 2018-04-16 06:51:10	38.6°C	███
Mon, 2018-04-16 06:52:10	38.6°C	███
Mon, 2018-04-16 06:53:10	39.2°C	███
Mon, 2018-04-16 06:54:10	39.2°C	███
Mon, 2018-04-16 06:55:10	38.6°C	███
Mon, 2018-04-16 06:56:11	38.6°C	███
Mon, 2018-04-16 06:57:11	38.6°C	███
Mon, 2018-04-16 06:58:11	38.6°C	███
Mon, 2018-04-16 06:59:11	38.6°C	███
Mon, 2018-04-16 07:00:11	38.6°C	███
Mon, 2018-04-16 07:01:11	38.6°C	███
Mon, 2018-04-16 07:02:11	38.6°C	███
Mon, 2018-04-16 07:03:11	38.1°C	███
Mon, 2018-04-16 07:04:11	38.1°C	███
Mon, 2018-04-16 07:05:11	38.6°C	███
Mon, 2018-04-16 07:06:11	37.6°C	███
Mon, 2018-04-16 07:07:11	38.1°C	███
Mon, 2018-04-16 07:08:11	37.6°C	███
Mon, 2018-04-16 07:09:11	38.6°C	███
Mon, 2018-04-16 07:10:11	38.6°C	███
Mon, 2018-04-16 07:11:11	38.6°C	███
Mon, 2018-04-16 07:12:11	38.6°C	███
Mon, 2018-04-16 07:13:11	38.1°C	███
Mon, 2018-04-16 07:14:12	38.1°C	███
Mon, 2018-04-16 07:15:12	38.6°C	███
Mon, 2018-04-16 07:16:12	38.6°C	███
Mon, 2018-04-16 07:17:12	38.1°C	███
Mon, 2018-04-16 07:18:12	38.6°C	███
Mon, 2018-04-16 07:19:12	38.1°C	███
Mon, 2018-04-16 07:20:12	38.6°C	███
Mon, 2018-04-16 07:21:12	38.1°C	███
Mon, 2018-04-16 07:22:12	38.6°C	███
Mon, 2018-04-16 07:23:12	38.6°C	███
Mon, 2018-04-16 07:24:12	38.6°C	███
Mon, 2018-04-16 07:25:12	39.7°C	███
Mon, 2018-04-16 07:26:12	37.6°C	███
Mon, 2018-04-16 07:27:12	38.6°C	███
Mon, 2018-04-16 07:28:12	37.6°C	███
Mon, 2018-04-16 07:29:12	38.1°C	███
Mon, 2018-04-16 07:30:13	38.1°C	███
Mon, 2018-04-16 07:31:13	38.1°C	███
Mon, 2018-04-16 07:32:13	38.6°C	███
Mon, 2018-04-16 07:33:13	37.6°C	███
Mon, 2018-04-16 07:34:13	38.1°C	███
Mon, 2018-04-16 07:35:13	38.6°C	███
Mon, 2018-04-16 07:36:13	37.6°C	███
Mon, 2018-04-16 07:37:13	38.1°C	███
Mon, 2018-04-16 07:38:13	38.1°C	███
Mon, 2018-04-16 07:39:13	38.1°C	███
Mon, 2018-04-16 07:40:13	37.6°C	███
Mon, 2018-04-16 07:41:13	38.6°C	███
Mon, 2018-04-16 07:42:13	38.6°C	███
Mon, 2018-04-16 07:43:13	38.6°C	███
Mon, 2018-04-16 07:44:13	38.1°C	███
Mon, 2018-04-16 07:45:13	38.6°C	███
Mon, 2018-04-16 07:46:13	38.6°C	███
Mon, 2018-04-16 07:47:13	38.6°C	███
Mon, 2018-04-16 07:48:13	38.6°C	███
Mon, 2018-04-16 07:49:13	38.6°C	███
Mon, 2018-04-16 07:50:14	38.6°C	███
Mon, 2018-04-16 07:51:14	38.6°C	███
Mon, 2018-04-16 07:52:14	38.6°C	███
Mon, 2018-04-16 07:53:14	37.6°C	███
Mon, 2018-04-16 07:54:14	38.1°C	███
Mon, 2018-04-16 07:55:14	38.6°C	███
Mon, 2018-04-16 07:56:14	38.6°C	███
Mon, 2018-04-16 07:57:14	39.7°C	███
Mon, 2018-04-16 07:58:14	37.6°C	███
Mon, 2018-04-16 07:59:14	38.6°C	███
Mon, 2018-04-16 08:00:14	37.6°C	███
Mon, 2018-04-16 08:01:14	38.6°C	███
Mon, 2018-04-16 08:02:14	39.2°C	███
Mon, 2018-04-16 08:03:14	37.6°C	███
Mon, 2018-04-16 08:04:14	38.6°C	███
Mon, 2018-04-16 08:05:14	38.1°C	███
Mon, 2018-04-16 08:06:15	37.6°C	███
Mon, 2018-04-16 08:07:15	39.2°C	███
Mon, 2018-04-16 08:08:15	38.1°C	███
Mon, 2018-04-16 08:09:15	38.6°C	███
Mon, 2018-04-16 08:10:15	38.1°C	███
Mon, 2018-04-16 08:11:15	38.1°C	███
Mon, 2018-04-16 08:12:15	38.6°C	███
Mon, 2018-04-16 08:13:15	38.1°C	███
Mon, 2018-04-16 08:14:15	38.6°C	███
Mon, 2018-04-16 08:15:15	38.1°C	███
Mon, 2018-04-16 08:16:15	38.6°C	███
Mon, 2018-04-16 08:17:15	38.1°C	███
Mon, 2018-04-16 08:18:15	38.1°C	███
Mon, 2018-04-16 08:19:15	38.6°C	███
Mon, 2018-04-16 08:20:15	38.1°C	███
Mon, 2018-04-16 08:21:15	38.6°C	███
Mon, 2018-04-16 08:22:16	38.6°C	███
Mon, 2018-04-16 08:23:16	37.6°C	███
Mon, 2018-04-16 08:24:16	38.6°C	███
Mon, 2018-04-16 08:25:16	38.6°C	███
Mon, 2018-04-16 08:26:16	37.6°C	███
Mon, 2018-04-16 08:27:16	37.6°C	███
Mon, 2018-04-16 08:28:16	38.1°C	███
Mon, 2018-04-16 08:29:16	38.6°C	███
Mon, 2018-04-16 08:30:16	38.1°C	███
Mon, 2018-04-16 08:31:16	38.6°C	███
Mon, 2018-04-16 08:32:16	37.6°C	███
Mon, 2018-04-16 08:33:16	37.6°C	███
Mon, 2018-04-16 08:34:16	38.6°C	███
Mon, 2018-04-16 08:35:16	38.6°C	███
Mon, 2018-04-16 08:36:16	38.1°C	███
Mon, 2018-04-16 08:37:16	38.1°C	███
Mon, 2018-04-16 08:38:17	37.6°C	███
Mon, 2018-04-16 08:39:17	39.2°C	███
Mon, 2018-04-16 08:40:17	38.1°C	███
Mon, 2018-04-16 08:41:17	38.1°C	███
Mon, 2018-04-16 08:42:17	37.6°C	███
Mon, 2018-04-16 08:43:17	37.6°C	███
Mon, 2018-04-16 08:44:17	38.6°C	███
Mon, 2018-04-16 08:45:17	37.6°C	███
Mon, 2018-04-16 08:46:17	38.1°C	███
Mon, 2018-04-16 08:47:17	38.1°C	███
Mon, 2018-04-16 08:48:17	38.1°C	███
Mon, 2018-04-16 08:49:17	37.6°C	███
Mon, 2018-04-16 08:50:17	37.6°C	███
Mon, 2018-04-16 08:51:17	38.6°C	███
Mon, 2018-04-16 08:52:17	37.6°C	███
Mon, 2018-04-16 08:53:17	38.6°C	███
Mon, 2018-04-16 08:54:17	38.1°C	███
Mon, 2018-04-16 08:55:18	38.6°C	███
Mon, 2018-04-16 08:56:18	38.6°C	███
Mon, 2018-04-16 08:57:18	38.1°C	███
Mon, 2018-04-16 08:58:18	37.6°C	███
Mon, 2018-04-16 08:59:18	37.6°C	███
Mon, 2018-04-16 09:00:18	37.6°C	███
Mon, 2018-04-16 09:01:18	39.2°C	███
Mon, 2018-04-16 09:02:18	38.6°C	███
Mon, 2018-04-16 09:03:18	38.1°C	███
Mon, 2018-04-16 09:04:18	38.1°C	███
Mon, 2018-04-16 09:05:18	37.6°C	███
Mon, 2018-04-16 09:06:18	39.2°C	███
Mon, 2018-04-16 09:07:18	37.6°C	███
Mon, 2018-04-16 09:08:18	38.1°C	███
Mon, 2018-04-16 09:09:18	37.6°C	███
Mon, 2018-04-16 09:10:18	38.6°C	███
Mon, 2018-04-16 09:11:19	38.6°C	███
Mon, 2018-04-16 09:12:19	38.6°C	███
Mon, 2018-04-16 09:13:19	38.1°C	███
Mon, 2018-04-16 09:14:19	38.1°C	███
Mon, 2018-04-16 09:15:19	37.6°C	███
Mon, 2018-04-16 09:16:19	38.6°C	███
Mon, 2018-04-16 09:17:19	38.6°C	███
Mon, 2018-04-16 09:18:19	38.6°C	███
Mon, 2018-04-16 09:19:19	37.6°C	███
Mon, 2018-04-16 09:20:19	38.6°C	███
Mon, 2018-04-16 09:21:19	38.1°C	███
Mon, 2018-04-16 09:22:19	38.6°C	███
Mon, 2018-04-16 09:23:19	37.6°C	███
Mon, 2018-04-16 09:24:19	38.1°C	███
Mon, 2018-04-16 09:25:19	38.1°C	███
Mon, 2018-04-16 09:26:19	37.6°C	███
Mon, 2018-04-16 09:27:19	38.1°C	███
Mon, 2018-04-16 09:28:19	38.6°C	███
Mon, 2018-04-16 09:29:20	38.6°C	███
Mon, 2018-04-16 09:30:20	37.6°C	███
Mon, 2018-04-16 09:31:20	37.6°C	███
Mon, 2018-04-16 09:32:20	37.6°C	███
Mon, 2018-04-16 09:33:20	39.2°C	███
Mon, 2018-04-16 09:34:20	37.6°C	███
Mon, 2018-04-16 09:35:20	38.1°C	███
Mon, 2018-04-16 09:36:20	38.1°C	███
Mon, 2018-04-16 09:37:20	38.1°C	███
Mon, 2018-04-16 09:38:20	39.2°C	███
Mon, 2018-04-16 09:39:20	37.6°C	███
Mon, 2018-04-16 09:40:20	37.6°C	███
Mon, 2018-04-16 09:41:20	38.1°C	███
Mon, 2018-04-16 09:42:20	38.1°C	███
Mon, 2018-04-16 09:43:20	38.6°C	███
Mon, 2018-04-16 09:44:20	37.6°C	███
Mon, 2018-04-16 09:45:20	37.6°C	███
Mon, 2018-04-16 09:46:20	38.6°C	███
Mon, 2018-04-16 09:47:20	37.6°C	███
Mon, 2018-04-16 09:48:20	38.6°C	███
Mon, 2018-04-16 09:49:20	37.6°C	███
Mon, 2018-04-16 09:50:21	38.1°C	███
Mon, 2018-04-16 09:51:21	37.6°C	███
Mon, 2018-04-16 09:52:21	37.6°C	███
Mon, 2018-04-16 09:53:21	37.6°C	███
Mon, 2018-04-16 09:54:21	38.1°C	███
Mon, 2018-04-16 09:55:21	38.6°C	███
Mon, 2018-04-16 09:56:21	37.6°C	███
Mon, 2018-04-16 09:57:21	37.6°C	███
Mon, 2018-04-16 09:58:21	37.6°C	███
Mon, 2018-04-16 09:59:21	38.6°C	███
Mon, 2018-04-16 10:00:21	38.6°C	███
Mon, 2018-04-16 10:01:21	37.6°C	███
Mon, 2018-04-16 10:02:21	37.6°C	███
Mon, 2018-04-16 10:03:21	37.6°C	███
Mon, 2018-04-16 10:04:22	37.6°C	███
Mon, 2018-04-16 10:05:22	38.6°C	███
Mon, 2018-04-16 10:06:22	37.6°C	███
Mon, 2018-04-16 10:07:22	37.6°C	███
Mon, 2018-04-16 10:08:22	37.6°C	███
Mon, 2018-04-16 10:09:22	37.6°C	███
Mon, 2018-04-16 10:10:22	39.2°C	███
Mon, 2018-04-16 10:11:22	37.6°C	███
Mon, 2018-04-16 10:12:22	38.6°C	███
Mon, 2018-04-16 10:13:22	37.6°C	███
Mon, 2018-04-16 10:14:22	37.6°C	███
Mon, 2018-04-16 10:15:22	38.1°C	███
Mon, 2018-04-16 10:16:22	38.1°C	███
Mon, 2018-04-16 10:17:22	37.6°C	███
Mon, 2018-04-16 10:18:22	38.1°C	███
Mon, 2018-04-16 10:19:22	37.6°C	███
Mon, 2018-04-16 10:20:22	38.6°C	███
Mon, 2018-04-16 10:21:23	37.6°C	███
Mon, 2018-04-16 10:22:23	38.6°C	███
Mon, 2018-04-16 10:23:23	37.6°C	███
Mon, 2018-04-16 10:24:23	38.1°C	███
Mon, 2018-04-16 10:25:23	37.6°C	███
Mon, 2018-04-16 10:26:23	38.1°C	███
Mon, 2018-04-16 10:27:23	38.1°C	███
Mon, 2018-04-16 10:28:23	37.6°C	███
Mon, 2018-04-16 10:29:23	38.1°C	███
Mon, 2018-04-16 10:30:23	37.6°C	███
Mon, 2018-04-16 10:31:23	38.1°C	███
Mon, 2018-04-16 10:32:23	37.6°C	███
Mon, 2018-04-16 10:33:23	38.1°C	███
Mon, 2018-04-16 10:34:23	38.1°C	███
Mon, 2018-04-16 10:35:23	38.1°C	███
Mon, 2018-04-16 10:36:23	38.1°C	███
Mon, 2018-04-16 10:37:23	38.6°C	███
Mon, 2018-04-16 10:38:23	38.1°C	███
Mon, 2018-04-16 10:39:23	38.1°C	███
Mon, 2018-04-16 10:40:24	38.1°C	███
Mon, 2018-04-16 10:41:24	38.1°C	███
Mon, 2018-04-16 10:42:24	39.7°C	███
Mon, 2018-04-16 10:43:24	38.1°C	███
Mon, 2018-04-16 10:44:24	38.6°C	███
Mon, 2018-04-16 10:45:24	38.6°C	███
Mon, 2018-04-16 10:46:24	37.6°C	███
Mon, 2018-04-16 10:47:24	38.6°C	███
Mon, 2018-04-16 10:48:24	38.6°C	███
Mon, 2018-04-16 10:49:24	38.6°C	███
Mon, 2018-04-16 10:50:24	38.1°C	███
Mon, 2018-04-16 10:51:24	38.1°C	███
Mon, 2018-04-16 10:52:24	39.2°C	███
Mon, 2018-04-16 10:53:24	38.6°C	███
Mon, 2018-04-16 10:54:24	38.1°C	███
Mon, 2018-04-16 10:55:24	37.6°C	███
Mon, 2018-04-16 10:56:24	38.1°C	███
Mon, 2018-04-16 10:57:24	38.6°C	███
Mon, 2018-04-16 10:58:24	38.1°C	███
Mon, 2018-04-16 10:59:25	38.1°C	███
Mon, 2018-04-16 11:00:25	38.6°C	███
Mon, 2018-04-16 11:01:25	38.6°C	███
Mon, 2018-04-16 11:02:25	37.6°C	███
Mon, 2018-04-16 11:03:25	37.6°C	███
Mon, 2018-04-16 11:04:25	38.6°C	███
Mon, 2018-04-16 11:05:25	37.6°C	███
Mon, 2018-04-16 11:06:25	38.1°C	███
Mon, 2018-04-16 11:07:25	38.6°C	███
Mon, 2018-04-16 11:08:25	37.6°C	███
Mon, 2018-04-16 11:09:25	38.6°C	███
Mon, 2018-04-16 11:10:25	38.1°C	███
Mon, 2018-04-16 11:11:25	38.6°C	███
Mon, 2018-04-16 11:12:25	38.6°C	███
Mon, 2018-04-16 11:13:25	37.6°C	███
Mon, 2018-04-16 11:14:25	39.2°C	███
Mon, 2018-04-16 11:15:25	38.6°C	███
Mon, 2018-04-16 11:16:26	38.6°C	███
Mon, 2018-04-16 11:17:26	38.1°C	███
Mon, 2018-04-16 11:18:26	38.1°C	███
Mon, 2018-04-16 11:19:26	39.7°C	███
Mon, 2018-04-16 11:20:26	37.6°C	███
Mon, 2018-04-16 11:21:26	38.6°C	███
Mon, 2018-04-16 11:22:26	38.1°C	███
Mon, 2018-04-16 11:23:26	38.1°C	███
Mon, 2018-04-16 11:24:26	38.6°C	███
Mon, 2018-04-16 11:25:26	38.1°C	███
Mon, 2018-04-16 11:26:26	38.1°C	███
Mon, 2018-04-16 11:27:26	38.6°C	███
Mon, 2018-04-16 11:28:26	37.6°C	███
Mon, 2018-04-16 11:29:26	38.6°C	███
Mon, 2018-04-16 11:30:26	37.6°C	███
Mon, 2018-04-16 11:31:26	38.1°C	███
Mon, 2018-04-16 11:32:26	38.1°C	███
Mon, 2018-04-16 11:33:26	38.6°C	███
Mon, 2018-04-16 11:34:26	38.6°C	███
Mon, 2018-04-16 11:35:26	38.1°C	███
Mon, 2018-04-16 11:36:27	38.6°C	███
Mon, 2018-04-16 11:37:27	38.1°C	███
Mon, 2018-04-16 11:38:27	37.6°C	███
Mon, 2018-04-16 11:39:27	37.6°C	███
Mon, 2018-04-16 11:40:27	38.1°C	███
Mon, 2018-04-16 11:41:27	38.1°C	███
Mon, 2018-04-16 11:42:27	38.1°C	███
Mon, 2018-04-16 11:43:27	37.6°C	███
Mon, 2018-04-16 11:44:27	38.6°C	███
Mon, 2018-04-16 11:45:27	38.1°C	███
Mon, 2018-04-16 11:46:27	39.2°C	███
Mon, 2018-04-16 11:47:27	38.6°C	███
Mon, 2018-04-16 11:48:27	38.6°C	███
Mon, 2018-04-16 11:49:27	38.1°C	███
Mon, 2018-04-16 11:50:51	34.3°C	███
Mon, 2018-04-16 11:51:51	32.2°C	███
Mon, 2018-04-16 11:52:51	33.2°C	███
Mon, 2018-04-16 11:53:51	34.3°C	███
Tue, 2018-04-17 00:16:32	32.2°C	███
Tue, 2018-04-17 00:17:32	32.7°C	███
Tue, 2018-04-17 00:18:32	33.8°C	███
Tue, 2018-04-17 00:19:32	34.3°C	███
Tue, 2018-04-17 00:20:32	34.9°C	███
